surface_x,surface_y,gross_perforated_length,number_of_stages,total_proppant,total_fluid,true_vertical_depth,frac_seasoning,OilPeakRate,sibling_well,batch_concurrent_frac
1083880.071,638033.618,4580.708661,25.83564411505114,836285.7143,3766469.583,9055.11811,3.044522437723423,359.1071984,0,0
1198848.105,638653.2753,4006.889764,21.395011814848157,720000.0,2396594.871,7649.606298999999,3.784189633918261,82.08334604,1,0
1078413.415,689668.8425,9695.866142,44.364350041654774,1053142.857,5522294.355,9821.850394,3.367295829986474,925.2025241,1,0
1076736.717,700556.5081,7108.267717000001,35.57379912290153,931285.7143,5374625.832,9960.629921,2.995732273553991,709.1743161,0,0
1081151.049,699658.6381,7114.173228000001,32.57642413829799,816428.5714,3788371.086,10000.0,3.044522437723423,412.892921,1,1
1081123.113,699668.8891,7121.062992,32.60460363862268,818428.5714,3707492.074,9997.047244,3.2188758248682006,633.9643838,1,1
1080514.372,694209.0963,4479.330709000001,21.099954714439548,495285.7143,2949278.456,8415.354331,3.7612001156935624,585.1004874,0,0
1080543.186,694204.9744,4523.622047,20.83431551849409,495142.8571,2947836.956,9792.322835,2.772588722239781,382.8929164,0,0
1200214.57,638699.0547,4197.834646,24.670729617984712,963714.2857,2474590.883,9046.259843,3.4011973816621555,216.928605,0,0
1078445.831,689664.2098,4523.622047,20.58217066831557,493428.5714,2570814.898,8575.787402,3.2188758248682006,832.6667955,1,1
1078384.601,689672.9604,4558.070866,20.510704179216425,515000.0,2144115.332,8570.866142,3.332204510175204,717.2263015,1,1
1004101.324,695682.0088,6629.92126,45.0,967479.5,6438476.615,10587.59843,3.044522437723423,223.3928917,0,0
1245741.0990000002,636823.4325,10140.74803,46.913684786460806,1180142.857,4931477.442,8847.440945,4.07753744390572,505.8167449,0,0
1241885.944,637476.8054,9707.677165,43.95638365688445,1127000.0,4503014.197,8760.826772,3.044522437723423,341.2091798,0,1
1241875.428,637506.2833,9702.755906,44.35950555777533,1127142.857,4492009.195,8782.480315,4.07753744390572,543.3734967999999,1,1
1018881.943,670480.9357,9337.598425,49.94268877033295,1399285.7140000002,8243691.776000001,8000.984251999999,3.1780538303479458,353.5000547,0,0
1110556.797,637266.4048,4389.763779999999,25.235412023447317,945142.8571,2611365.487,9246.062992,3.332204510175204,335.8690996,0,0
1081775.702,773179.3772,4415.3543310000005,23.0,498232.1429,1976606.806,10076.77165,3.871201010907891,223.80158230000004,0,1
1112941.586,727096.3947,9471.456693,48.387838776086454,1357571.429,6747135.544,9395.669291,3.4657359027997265,244.0357282,0,1
1081032.189,663123.9684,4092.519685,23.43622720339779,886857.1429,2504517.328,9459.645669,3.258096538021482,379.6548207,0,0
1112949.083,727148.4045,9435.03937,47.83164953635086,1350000.0,6692668.536,9624.015748,2.772588722239781,337.4738022,1,1
1049192.034,619868.2425,9446.850394,51.28478600788542,1611428.571,6957455.0770000005,8648.622047,3.295836866004329,413.3223259,0,0
1105777.694,702274.4224,7549.212598,42.75757107577825,1346571.429,5806694.302999999,10064.96063,4.454347296253507,545.9949655,0,0
1105953.146,703523.4342,7286.417323000001,41.25992145690982,1332714.2859999998,5382386.166,10103.34646,4.48863636973214,542.732584,1,1
1095852.841,644683.1242,4271.653543,24.307205544076155,900000.0,2627917.276,9256.889764,3.2188758248682006,274.3254393,0,0
1079488.995,673147.7188,4490.15748,25.711774791803265,814000.0,4102307.766,10660.43307,3.1780538303479458,207.6262226,0,1
1073001.664,670999.7531,7166.338583,41.37414862247813,1267857.143,6836400.057999999,10626.9685,3.58351893845611,372.7972006,0,0
1073062.899,670991.0368,7155.511811,40.87075165380583,1266428.571,6552595.014,9601.377953,3.258096538021482,569.8686596,0,0
1068792.307,686123.6873,4488.188976,25.63572013646033,910285.7143,2661603.9480000003,10875.0,4.290459441148391,244.5595617,0,0
1083479.969,661548.3392,4476.377953,25.518736084663757,936428.5714,2704013.799,10485.23622,3.295836866004329,146.7024037,0,0
1311234.67,692208.6485,3233.267717,12.70283839263511,310571.4286,1498958.7319999998,4970.472441,2.4849066497880004,125.5833528,0,0
1319812.688,669419.4876,4685.03937,19.108258638154027,345285.7143,2204968.341,4622.047243999999,3.295836866004329,131.6182176,0,0
1093491.754,746325.089,4507.874016,28.63245560064795,656428.5714,8265376.279,9858.267717,3.1354942159291497,648.3215289,0,1
1093496.182,746355.7005,4508.858268,29.700982956886797,647428.5714,9297645.439,9860.23622,3.1780538303479458,683.8334392,1,1
1310072.041,638890.3759,4781.4960630000005,19.399729487841952,355428.5714,2204890.841,4725.393701,2.9444389791664403,74.04678017,0,0
1236168.15,633814.1,4493.110236,21.657126396068424,682428.5714,1606962.749,8768.700787,3.58351893845611,78.13969463,0,0
1058322.236,685020.1523,6499.015748,37.03355886088921,1188142.857,5426055.209,8335.629921,4.454347296253507,579.0973117999999,0,0
1058175.877,683968.5773,6620.07874,37.93773899894048,1232571.429,5474869.145,9887.795276,4.330733340286331,667.6905795,1,0
1058372.188,685344.4551,6597.440945,37.28339069390578,1213428.571,5204581.21,9687.992126,4.174387269895637,299.7774273,0,0
1241408.846,584591.1748,7034.448819,37.271457948584676,1222000.0,4263151.66,6432.086614,2.8903717578961645,38.4055615,0,0
1093888.065,745989.6287,9696.850394,48.92331351714584,1333571.429,6691500.5,9900.590551,3.713572066704308,992.8453917000002,1,1
1093883.638,745959.0176,9729.330709,50.24791796013989,1406142.8569999998,7025239.54,9905.511811,3.8066624897703196,607.7143798,1,1
1093077.146,743584.8855,9705.708661,49.655370837347,1370285.7140000002,7127428.102999999,9875.984252,3.258096538021482,520.5238901,1,0
1043462.984,660242.0287,9345.472441,49.644058437606034,1384622.1430000002,8097511.253,7850.393701000001,3.1780538303479458,406.7857772,0,0
1295862.168,611224.4372,4527.559055,18.185672479372954,333142.8571,2105845.826,3629.92126,2.9444389791664403,96.38734485,0,0
1093614.535,741885.2834,9386.811024,48.381026878440736,1328857.143,7165232.609,9890.748031,3.784189633918261,735.7949551,1,1
1093622.94,741943.445,9709.645669,48.27137952251151,1375428.571,5848956.905,9875.984252,3.1780538303479458,828.5477473,1,1
1105769.357,702216.2815,7193.897638,39.69537489205412,1254285.7140000002,5107768.195,10380.90551,4.30406509320417,459.8580077,1,1
1105782.082,702305.0229,7145.669290999999,40.171935268956965,1296571.429,5195797.137,7413.385826999999,4.477336814478207,273.9563916,0,0
1105961.485,703581.5748,7180.118109999999,40.48267916696149,1311428.571,5178336.754,10419.29134,4.59511985013459,310.3075877,1,1
1105965.875,703612.1751,7089.5669290000005,39.166512953968024,1217000.0,5196921.995,10402.55906,4.634728988229636,512.1274602,1,1
1105773.306,702243.822,7296.259843000001,40.88886409392475,1311000.0,5304643.321,10095.47244,4.30406509320417,397.5996647,1,1
1093045.153,744533.3118,4043.307087,20.806987318222312,628714.2857,2837802.439,10124.01575,3.332204510175204,389.27386980000006,0,0
1093618.958,741915.8948,4523.622047,22.22143966188102,631142.8571,2628288.907,9895.669291,3.332204510175204,219.10360530000003,1,0
1093049.579,744563.9237,4389.763779999999,22.516460538361418,633285.7143,3240461.501,11016.73228,3.4339872044851463,294.7381409,0,0
1246151.404,631946.4067,4144.685039,21.326098321510237,703428.5714,2359050.913,7481.299212999999,3.044522437723423,341.2857671,1,0
1247502.948,632015.7302,4144.685039,21.27051987064828,689857.1429,2350339.911,7523.622047,3.295836866004329,535.9679401000001,1,0
1070403.118,678789.2949,6852.362204999999,38.13217330300432,1253142.857,5019474.277,9615.15748,3.58351893845611,698.7143937999999,0,0
1070342.088,677716.5822,6899.606298999999,38.58094381933363,1269285.7140000002,5378485.332,9547.244094,2.8903717578961645,778.7620253,0,0
1093022.215,743230.308,4435.03937,21.849430854444012,625714.2857,2707050.324,9852.362205,3.091042453358316,237.5833701,1,1
1093017.79,743199.6961,4433.070866,21.741893675916135,631714.2857,2556371.4790000003,9925.19685,3.091042453358316,380.8691066,1,1
1093054.005,744594.5356,4422.244094,22.448609542674546,626714.2857,2880628.9460000005,8738.188976000001,4.143134726391533,299.1548082,0,0
1028471.489,647927.8833,6919.980315000001,34.0,1224107.857,6457727.249,9122.374759,4.74493212836325,129.9283747,1,1
1028446.273,647931.4508,7207.185039,35.0,1261860.0,6629002.276000001,9084.802418,4.74493212836325,162.3053227,1,1
1028496.705,647924.3157,7240.649606,35.0,1253445.7140000002,6663631.141,9717.051076,4.74493212836325,188.816258,1,1
1228359.814,634947.2152,9381.889764,40.23034994922757,1043000.0,2458532.88,8882.874016,4.430816798843313,348.3333872,1,1
1215644.499,522030.5524,4759.84252,22.73539521352272,360571.4286,4700747.727,8862.764933518107,4.330733340286331,350.9524353,1,0
1216463.0359999998,521892.2759,4758.858268,22.49191672056575,355714.2857,4690114.726,8862.764933518107,3.912023005428146,366.6620465,1,0
1303032.627,645161.2389,4685.03937,18.78325593214386,339285.7143,2192785.339,4689.96063,2.70805020110221,92.54763337,0,0
1093966.2759999998,747369.012,9724.409449,46.64041896234448,1289714.2859999998,5452327.344,9784.448819,2.4849066497880004,817.6251265,0,1
1105987.554,621673.9283,4431.102362,24.34368646825862,806857.1429,3172044.4910000004,7132.874016,3.044522437723423,160.4742312,0,0
1227080.256,635203.4764,7250.984251999999,31.402615156603726,804714.2857,1961881.804,8919.291339,4.30406509320417,290.2262354,1,1
1109684.239,621439.6761,4437.007874,26.159168564887903,853857.1429,4032604.624,9542.322835,3.8066624897703196,97.69049131,0,0
1109684.52,621467.7215,4324.80315,22.365729489478852,615857.1429,3336329.0160000003,9015.748031,3.8066624897703196,135.0591479,0,0
1110077.304,621178.2847,4352.362204999999,26.331503949496238,911000.0,4197261.15,10375.0,2.9444389791664403,91.01945853,0,0
1110096.332,621156.878,4348.425197,22.28098660806858,633714.2857,3063745.974,9043.307087,3.6635616461296463,115.4873195,1,0
1219143.93,521300.1467,4980.314961,23.557696743256933,364285.7143,4754579.2360000005,8862.764933518107,4.276666119016055,249.7398346,0,0
1218663.0359999998,521276.6259,4856.299213,23.15440071840876,363428.5714,4705769.728,8862.764933518107,4.465908118654584,329.83636060000003,0,0
1093975.133,747430.2341,9701.771654,46.65513091444152,1289000.0,5410849.337,9832.677165,2.833213344056216,1075.208103,1,1
1312362.009,686293.8145,4219.488189,14.97116072392598,214000.0,1068740.665,5374.015748,3.6635616461296463,122.2381142,0,0
1313537.625,681629.8772,3500.984252,11.901659711041617,174571.4286,862807.6335,5278.543307,3.713572066704308,126.0476386,0,0
1026452.13,726374.5696,4450.787402,22.461313952887238,653285.7143,3031140.981,10563.97638,2.833213344056216,191.6543664,0,0
1026456.098,726402.1742,4446.850394,21.089471278481998,616714.2857,3235934.025,10715.55118,0.0,211.8825725,0,0
1068763.492,686127.801,4211.614173,23.976522291297503,874000.0,2469917.632,9792.322835,4.02535169073515,367.0310942,1,0
1053691.195,768039.9463,6752.952756000001,29.33288973243894,745571.4286,2299673.356,10129.92126,4.04305126783455,473.37745419999993,0,0
1053885.22,767983.6289,9674.212598,47.47820889640198,1295857.143,5541870.857999999,11331.69291,4.499809670330265,424.3453038,0,0
1053682.746,767981.7165,9281.496063,46.88095954424223,1427571.429,5235513.31,8612.204724,3.5553480614894135,81.29763163,1,1
1053687.193,768012.3638,9655.511811,42.64734947792084,1056142.857,3810226.09,8864.173228,4.060443010546419,92.73810959,1,1
1053876.77,767925.3994,9568.897638,50.973750842522136,1547857.1430000002,6767425.047,11552.16535,3.7612001156935624,835.2263197000001,1,1
1053880.773,767952.9818,9255.905512,49.31909164095738,1490571.429,6708385.538,11718.50394,4.007333185232471,663.2501026000001,1,1
1114061.389,636037.1511,4459.645669,25.711158696315042,953142.8571,2685834.5110000004,9243.110236,3.4965075614664802,283.22623430000004,0,0
1138638.389,760848.4493,6897.637795000001,44.0,987765.0,4738873.305,10092.51969,3.1354942159291497,654.2723235000001,0,0
1070851.32,690118.1544,9669.291339,43.60758267610804,1074714.2859999998,4586187.21,9944.88189,3.6888794541139363,1021.853474,1,1
1070821.63,690116.1453,9669.291339,43.38931373328066,1073000.0,4614350.714,9946.850394,3.1354942159291497,1072.952547,1,1
1112308.996,636144.6575,4318.897638,24.375237324966932,908857.1429,2505218.8880000003,8973.425197,3.091042453358316,313.226239,0,1
1095034.942,750130.1394,4464.566929,22.100943678580897,630285.7143,2603209.903,9897.637795,3.6109179126442243,269.2079782,1,0
1007732.318,721558.0417,6137.795276,35.763235339586714,1087000.0,5039978.935,10279.52756,4.189654742026425,457.61911839999993,0,0
1021959.368,713539.2156,7041.338583,39.693629619664556,1189571.429,6653349.8270000005,10296.25984,3.1354942159291497,494.6537908,0,0
1021969.044,713606.7023,7238.188976,40.5805785432339,1155571.429,7015101.8,10229.33071,3.6109179126442243,517.4601991000001,0,0
1021976.081,713655.7836,7163.385826999999,39.28121952828904,1074142.857,6906897.759,11120.07874,3.5553480614894135,212.6305091,0,0
1072578.6509999998,634717.4424,9553.149606,45.1571837559353,1415142.8569999998,2713817.92,9694.88189,4.276666119016055,201.6071741,0,0
1068734.678,686131.9148,4292.322835,24.37530342279662,909714.2857,2529464.951,9959.645669,3.2188758248682006,378.3002286,1,0
1093970.705,747399.6231,4479.330709000001,29.56393011373374,1289000.0,2728139.922,9837.598425,3.5263605246161616,360.6310082,0,1
1070280.25,620638.0957,4389.763779999999,23.71143323877107,663428.5714,4066425.629,9824.80315,3.295836866004329,166.16986699999998,0,0
1080237.193,646670.3804,4514.763779999999,25.68892167071355,808571.4286,4263291.16,9226.377953,2.6390573296152584,567.845326,0,0
1090309.779,649340.8001,6809.055118000001,38.60751510244688,1190714.2859999998,6386449.75,9250.0,3.091042453358316,325.2619551,0,0
1112304.668,636114.063,4352.362204999999,24.471746342703646,908142.8571,2480945.884,8991.141732,3.1354942159291497,269.9286132,1,1
1094865.692,751576.5997,9696.850394,48.92320910022966,1425571.429,5943630.92,9839.566929,3.258096538021482,699.9727274,1,1
1094424.4109999998,748705.9261,9738.188976,41.98288663307329,970571.4286,3994552.118,9891.732283,3.58351893845611,699.7143940000001,1,1
1094431.775,748763.9261,9688.976378,49.01643288700619,1415000.0,5943088.42,9900.590551,3.828641396489095,576.7381845,1,1
1095038.93,750157.6885,9629.92126,48.523208000526445,1402571.429,5927154.417,9776.574803,3.4965075614664802,753.7183706000001,1,1
1027254.021,733021.3518,7025.590551,35.37571640134703,1045285.714,5432099.841,10959.64567,0.0,539.3016708,1,1
1027257.995,733048.9557,7031.496063,35.63725552228224,1055857.143,5543940.477000001,10749.01575,0.0,522.7683348999999,1,1
1027404.917,734120.4096,7062.992126,35.419375729480315,1043142.857,5379252.583,10768.70079,0.0,326.5333839,1,1
1084098.171,639445.7162,4262.795276,23.066949599427417,792142.8571,2573279.398,9166.338583,3.332204510175204,149.14288019999998,0,1
1084105.101,639494.7081,4325.787402,23.633161904610056,836142.8571,2452224.38,8955.708661,3.332204510175204,207.9881274,0,0
1084112.032,639543.6999,4218.503937,22.298742099202997,762285.7143,2301486.856,9104.330709,3.367295829986474,246.4167048,1,1
1027261.528,733073.4926,6891.732282999999,35.55895433407808,1055571.429,5900556.413,10946.85039,0.0,526.2127799,1,1
1027394.25,734071.8547,7064.96063,35.67043563286427,1054428.571,5486483.444,10779.52756,0.0,411.2667303,1,1
1027397.783,734096.3915,7068.897638,35.425729381931134,1024428.571,5553882.621,10946.85039,0.0,377.019106,1,1
1093979.2659999998,600909.9073,7045.275591,37.757592839672085,1291571.429,3582717.0539999995,8470.472441,3.9318256327243257,118.2305739,0,0
1093956.689,600853.7694,6868.110236,36.75777510369964,1234571.429,4057218.628,8665.354331,3.2188758248682006,167.53574019999996,1,1
1093970.44,600951.7248,6690.944882,36.053922851568984,1243714.2859999998,3841567.095,8589.566929,3.295836866004329,146.96708619999998,1,1
1094428.398,748733.4757,4498.0314960000005,27.501105444194685,970571.4286,3994552.118,9898.622047,3.5263605246161616,394.0076007,1,1
1094437.258,748794.697,4498.0314960000005,23.07291715232482,675000.0,2816846.436,9904.527559,3.912023005428146,394.8441087,1,0
1093360.916,740384.4005,4697.834646,23.217107753581573,657857.1429,2802348.029,9797.244094,3.1354942159291497,288.28774300000003,0,0
1096160.989,647843.0315,4090.551181,22.059078358216,737714.2857,2719537.421,9432.086614,3.367295829986474,232.2417026,0,0
1096168.365,647895.067,4035.433071,21.434832549800873,722571.4286,2279771.353,9286.417323,3.8918202981106265,213.904795,1,0
1096154.046,647794.0569,4555.11811,19.76528822667366,502571.4286,1396748.0259999998,9111.220472,3.8918202981106265,50.47619829,0,0
1072364.62,633098.1221,4098.425197,21.778141671201617,740857.1429,2374603.32,8971.456693,3.4657359027997265,227.5952733,1,0
1072376.293,633102.7219,4412.401575,22.783425668210107,751428.5714,2209001.294,8849.409448999999,3.4965075614664802,79.45239325,0,0
1064725.692,702329.9287,9746.062992,42.46804811687345,965857.1429,4244458.657,8903.543307,4.143134726391533,840.2354475,1,1
1064689.677,702335.0871,9790.354331,42.593905242370596,970000.0,4193990.649,8890.748031000001,4.110873864173311,587.0687416000001,1,1
1064656.824,702336.6659,9770.669291,42.168682988343775,964428.5714,4124457.638,8884.84252,3.58351893845611,567.0477068,1,1
1062000.958,703014.1034,9625.0,43.253928935621545,1077571.429,4423964.185,8921.259843,3.5553480614894135,589.5358054999999,1,1
1061964.943,703019.262,9741.141732,43.70592730204434,1073571.429,4518049.199,8917.322834999999,3.5553480614894135,499.7976964,1,1
1061932.09,703020.8408,7137.795276000001,32.01429717836403,795000.0,3212561.497,8851.377953,3.6109179126442243,496.5000768,1,1
1082750.093,662205.0009,4132.874016,23.459708698520153,869714.2857,2473756.097,9462.598425,3.5263605246161616,368.1548189,0,0
1082778.9109999998,662200.9052,4429.133858,25.269173176320432,927000.0,2653325.839,10474.40945,3.4657359027997265,176.82145590000002,0,0
1074617.15,688642.4315,7319.881890000001,33.293766242096325,815571.4286,3626482.418,8531.496062999999,3.5553480614894135,685.3461378,1,1
1074621.525,688673.0599,7432.086614,33.88422128586855,811000.0,3660759.567,8524.606299,4.0943445622221,752.4759101,1,1
1070642.95,685700.0685,4525.590551,19.935717695546245,495142.8571,2049751.317,8466.535433,2.995732273553991,416.0357787,0,1
1070614.136,685704.1822,4522.637795000001,19.911665563224428,496000.0,2028516.314,8476.377953,2.995732273553991,428.2534676,1,1
1070585.321,685708.2958,4525.590551,19.97976753802987,495857.1429,2029864.814,8491.141732,3.1354942159291497,552.0557827,1,1
1093372.982,740417.0328,4919.291339,24.01554949806286,658285.7143,2896650.044,10087.59843,2.995732273553991,355.93418210000004,0,0
1092646.805,736049.9852,9645.669291,48.30071528363779,1400571.429,5851126.906,9717.519685,3.091042453358316,878.0120406,1,1
1093376.962,740444.5833,7512.795276000001,39.607563677083206,1246000.0,4581583.709,10030.51181,3.1354942159291497,353.1548166,0,1
1070320.093,620634.0146,6681.102362,34.14536700915613,881000.0,5819694.377,9529.527559,3.1780538303479458,199.0520149,0,0
1106688.89,620810.4193,4625.984252,24.581591106007608,837184.2270000001,3632983.931,8573.818898,0.0,205.0238413,0,0
1106685.439,620785.9395,4210.629921,22.865920255866122,815142.8571,3570130.683,8808.070866,0.0,222.6428916,0,0
1076922.392,668516.8782,4736.220472,25.008166582238623,869142.8571,2221940.844,9395.669291,3.044522437723423,177.1547893,0,0
1076825.135,668530.7163,4503.937008,24.194562484715533,821571.4286,2669906.413,9540.354331,3.044522437723423,396.4679185,0,0
1114097.084,615076.3494,9298.228346,53.02036799436553,1648000.0,8801069.279,8962.598425,2.772588722239781,727.9405887999999,0,0
1074613.212,688614.8659,7562.007874,34.349259491585855,836000.0,3606432.058,8506.889764,3.6375861597263857,689.5532812999999,1,1
1092044.868,770829.959,4654.527559,22.428775857409317,688000.0,3098870.456,10206.69291,0.0,410.7869683,1,1
1092049.317,770860.5718,4402.559055,21.00512350735035,657428.5714,2887999.566,10478.34646,0.0,388.5825998,1,1
1092300.322,772587.127,4676.1811020000005,22.163059953447444,689142.8571,2782672.6210000003,10279.52756,0.0,360.608786,1,1
1092304.773,772617.7396,4445.866142,20.929575854118987,660857.1429,2654353.637,10493.11024,0.0,431.4167334,1,1
1106254.845,650270.3768,4455.708661,25.131409958328945,775142.8571,4160216.144,9428.149606,2.9444389791664403,365.6930328,0,0
1092847.137,650130.2342,4497.047243999999,25.72149177746002,814428.5714,4237840.156,9419.291339,2.772588722239781,351.00124480000005,0,0
1083452.021,661558.5586,4511.8110240000005,25.72407922836822,948714.2857,2606774.903,9489.173228,3.4339872044851463,325.3452884,0,0
1201410.32,500300.3302,3621.062992,18.04972823313208,479714.2857,2828297.247,8862.764933518107,4.127134385045092,17.35714554,1,0
1189752.444,496529.4327,4060.03937,19.271031518565387,475857.1429,2847555.631,8862.764933518107,3.5553480614894135,5.190476994,0,0
1118383.3,714593.8408,6749.015748000001,34.21817754065349,951714.2857,4791097.241,10537.40157,3.6635616461296463,227.5880114,0,0
1118414.476,714555.0134,6954.724409,38.49632430891126,1106428.571,6490895.04,11553.14961,3.6109179126442243,266.7956365,0,0
1092159.852,737795.3031,9598.425197,49.02086704584673,1426714.2859999998,6364779.271000001,9955.708661,3.1354942159291497,904.8215686,1,1
1092140.897,737816.7904,9689.96063,49.37400802479014,1431571.429,6390278.989,9775.590551,3.044522437723423,698.5239176,1,1
1019786.893,678032.9191,4432.086614,24.480556569217832,706571.4286,4275986.031,10497.04724,3.091042453358316,98.55953906,0,0
1061975.065,702833.3285,9646.653543,44.08110234793621,1083714.2859999998,4900006.901000001,10237.20472,3.9318256327243257,673.4381995,1,1
1061939.05,702838.4869,9598.425197,43.76365781178079,1073714.2859999998,4860621.395,10208.66142,3.9318256327243257,663.1909757,1,1
1061906.636,702843.1295,9598.425197,43.56359260534932,1072571.429,4802322.196,10221.45669,3.6375861597263857,656.0806571,1,1
1019818.983,678103.4699,4388.779528,24.63016644927894,746285.7143,4128878.091,9650.590551,3.1354942159291497,387.0000599,0,0
1021964.206,713572.959,7041.338583,38.46017862791641,1081428.571,6549546.311000001,11181.10236,3.332204510175204,259.5290878,0,0
1109753.8,636499.928,4475.393701,24.975570917164866,914142.8571,2661128.983,9246.062992,2.70805020110221,427.8572091,0,0
1109758.129,636530.5249,4517.7165350000005,25.52193324396599,938142.8571,2716285.004,8978.346457,2.8903717578961645,280.9643292,0,0
1097837.333,621100.2218,4525.590551,22.212044028176546,677142.8571,2245004.847,8766.732283,3.091042453358316,71.18929673,0,0
1106328.987,643976.2677,4149.606299,22.042252576072602,775000.0,2140197.891,9264.76378,3.4011973816621555,596.9899732999999,1,1
1106332.889,644003.8077,4198.818898,22.250662894352608,767857.1429,2249647.098,9404.527559,3.4011973816621555,369.3060095,1,1
1106341.561,644065.0076,4108.267717000001,21.888142508298248,775857.1429,2106167.635,9273.622047,3.4339872044851463,378.1816061,1,1
1066517.421,708804.6752,11017.71654,50.44159624398817,1204714.2859999998,5185959.803,8957.677165000001,4.110873864173311,1152.976369,1,1
1066522.254,708838.3745,11014.76378,50.173970013461556,1203142.857,5178054.801,8973.425197,3.5553480614894135,1096.369217,1,1
1066527.527,708875.1374,11016.73228,50.170648874820436,1200142.857,5221098.308,8994.094487999999,3.4965075614664802,939.3453835,1,1
1066329.077,711386.1556,9696.850394,43.88564584204844,1073714.2859999998,4537207.202,9011.811024,4.290459441148391,421.8572081,1,1
1066334.353,711422.9187,9696.850394,43.56749835065829,1073142.857,4543081.703,9050.19685,3.5263605246161616,338.94052860000005,1,1
1066339.188,711456.6182,9696.850394,43.71180312242543,1073857.143,4604864.713,9048.228346,3.6888794541139363,366.2921202,1,1
1250460.01,636634.8958,4464.566929,21.320857627509124,625571.4286,2110681.827,7596.456693000001,3.1780538303479458,353.7500547,0,1
1250409.131,636639.0157,4475.393701,22.845782807826556,649000.0,3284233.508,7600.393701000001,2.995732273553991,470.22824739999993,0,1
1233725.547,618599.5638,4534.448819,27.25987972536725,911857.1429,4383729.5,7135.826771999999,3.1780538303479458,458.5714995,1,0
1235990.665,618372.3971,4838.582677,22.39478231878484,506000.0,2994026.225,7081.692913,3.5553480614894135,547.4453227999999,1,0
1237898.335,618164.6965,4869.094488000001,22.67230899191093,512714.2857,2950381.909,7119.094488,3.912023005428146,425.48816110000007,1,0
1215265.506,525658.1801,4750.0,25.4457924883896,532571.4286,7075261.369,8862.764933518107,0.0,162.6024061,0,0
1235105.052,618945.4466,5475.393701,31.88903195306794,994571.4286,4851531.382,7074.80315,3.2188758248682006,537.761988,1,0
1039707.971,663818.185,9131.889764,52.0,1340815.0,5890753.768999999,10142.71654,4.727387818712341,36.70238663,0,0
1081527.415,645791.0341,9368.110236,53.43618083552005,1946285.714,5565550.432999999,8964.566929,3.8918202981106265,482.5238842,0,0
1066185.505,706053.984,9720.472441,43.67483523406145,1073285.7140000002,4784650.717,8940.944882,2.9444389791664403,880.1310886,1,1
1066189.896,706084.62,9769.685039,43.91133046513063,1077714.2859999998,4748890.735,8910.433071,3.091042453358316,866.7501341,1,1
1230884.354,629500.7027,4261.8110240000005,22.43162408249873,730857.1429,2422381.708,7734.251969,3.8501476017100584,118.6547803,0,0
1230913.18,629496.6157,4207.677165,21.666892564985687,689714.2857,2334140.195,8768.700787,3.784189633918261,139.45081519999997,0,0
1065415.3,703372.3445,9724.409449,43.76957958907317,1072000.0,4539353.214,8787.401575,3.828641396489095,1437.404984,1,1
1065423.639,703430.5543,9719.488189,43.52419691221319,1069000.0,4476774.169,8812.007873999999,3.5263605246161616,728.738208,1,1
1066181.113,706023.3479,9720.472441,43.89874238056427,1076000.0,4775504.239,8915.354331,3.4339872044851463,993.5477728,1,1
1024513.362,750693.6085,6942.913386,39.95132937341168,1262714.2859999998,6567009.647000001,11018.70079,2.833213344056216,406.9980789,1,1
1024518.237,750727.3494,7083.661417,40.135128867923754,1222142.857,6710229.3,11244.09449,2.833213344056216,427.78776460000006,1,1
1215268.043,525676.4813,4750.0,30.98457789066099,1028714.286,7105167.516,8862.764933518107,0.0,156.4393099,0,0
1215396.0,526572.7393,4748.0314960000005,25.3313143714922,515000.0,7153668.131,8862.764933518107,0.0,217.5905099,0,0
1078833.592,646697.3948,4513.779528,26.05284497374771,945714.2857,2762661.38,9013.779528,3.871201010907891,400.6135541,1,0
1078862.4109999998,646693.3125,4495.07874,24.34666076466831,948285.7143,2709735.884,9122.047244,0.0,86.5952515,0,0
1215398.961,526594.0907,4748.0314960000005,25.418526674417055,517142.8571,7210739.509,3012.7952760000003,0.0,372.4167243,0,0
1068705.863,686136.0286,4417.322835,25.389809241720343,882285.7143,3307809.012,8478.346457,3.295836866004329,551.3810377,0,0
1111530.868,761109.0367,4432.086614,22.316106717606978,659714.2857,2832160.438,9941.929134,2.995732273553991,366.4405329,0,1
1111535.753,761142.6915,4525.590551,22.657236988714015,660714.2857,2845288.94,9941.929134,2.995732273553991,412.6310162,0,1
1111903.337,762585.7199,4489.173228000001,22.49661483799288,656714.2857,2738757.424,9938.976378,3.295836866004329,504.4762685,1,1
1111907.779,762616.3149,4525.590551,22.592774670343978,657285.7143,2723179.921,10202.75591,3.258096538021482,432.0595907,1,1
1112168.678,764362.2336,4474.409449,22.81336578669329,657571.4286,2724962.422,9988.188976,4.189654742026425,483.686186,1,1
1112173.566,764395.8878,4478.346457,22.76642374781494,657857.1429,2743143.925,9989.173228,3.9889840465642745,373.9191055,1,1
1109724.979,636504.0057,4397.637795000001,24.623595731936163,894714.2857,2648310.481,10136.81102,3.044522437723423,75.79763078,0,0
1027450.696,618417.8983,9378.937008,53.0,1365041.429,5915965.63,7272.637795000001,3.8918202981106265,535.0453209,0,0
1215537.722,527594.5513,4803.149606,21.131703814324506,347285.7143,4882388.565,8862.764933518107,0.0,255.4524205,1,1
1215540.261,527612.8523,4782.480315,20.703602602107996,339857.1429,4634125.396000001,8862.764933518107,0.0,260.5119451,0,1
